timestamp,account_id,client_id,channel,eventtype,locationid,treatmentid
2015-10-07T10:16:11,A00001183,C00001426,Call,Offered,Center3,Credit_Call_2
2016-06-30T09:60:01,A00001183,C00001426,Call,Offered,Center1,Deposit_Call_2
2017-06-30T13:02:16,A00001183,C00001426,Call,Offered,Center3,HomeLoan_Call_2
2018-04-12T08:22:26,A00001183,C00001426,Call,Offered,Center4,HomeLoan_Call_1
2018-06-12T13:48:05,A00001183,C00001426,Call,Offered,Center1,AutoLoan_Call_1
2018-07-12T14:38:41,A00001183,C00001426,Call,Offered,Center1,HomeLoan_Call_2
2018-11-30T15:14:38,A00001183,C00001426,Call,Offered,Center3,Credit_Call_1
2015-10-07T10:21:11,A00001183,C00001426,Call,Considering,Center3,Credit_Call_2
2018-04-12T08:26:26,A00001183,C00001426,Call,Considering,Center4,HomeLoan_Call_1
2017-11-30T12:39:19,A00001184,C00001427,Call,Lead,Center2,AutoLoan_Call_2
2018-05-05T12:41:19,A00001184,C00001427,Call,Lead,Center3,Deposit_Call_1
2018-10-12T08:59:07,A00001184,C00001427,Call,Lead,Center3,Deposit_Call_1
2016-02-25T16:31:31,A00001184,C00001427,Call,Offered,Center2,AutoLoan_Call_1
2017-02-19T16:28:31,A00001184,C00001427,Call,Offered,Center2,HomeLoan_Call_1
2017-11-30T12:29:19,A00001184,C00001427,Call,Offered,Center2,AutoLoan_Call_2
2018-05-05T12:30:19,A00001184,C00001427,Call,Offered,Center3,Deposit_Call_1
2018-10-12T08:52:07,A00001184,C00001427,Call,Offered,Center3,Deposit_Call_1
2017-11-30T12:35:19,A00001184,C00001427,Call,Considering,Center2,AutoLoan_Call_2
2018-05-05T12:36:19,A00001184,C00001427,Call,Considering,Center3,Deposit_Call_1
2018-10-12T08:54:07,A00001184,C00001427,Call,Considering,Center3,Deposit_Call_1
2018-03-09T11:46:06,A00001185,C00001429,Call,Offered,Center5,HomeLoan_Call_2
2018-04-17T16:52:29,A00001186,C00001430,Call,Offered,Center3,HomeLoan_Call_1
2018-12-11T10:14:11,A00001186,C00001430,Call,Offered,Center4,AutoLoan_Call_2
2017-02-23T13:48:47,A00001187,C00001431,Call,Offered,Center2,AutoLoan_Call_1
2017-09-30T08:58:13,A00001187,C00001431,Call,Offered,Center4,HomeLoan_Call_2
2018-01-31T11:18:54,A00001187,C00001431,Call,Offered,Center3,Credit_Call_1
2017-09-30T12:55:42,A00001188,C00001432,Call,Lead,Center3,HomeLoan_Call_1
2017-05-09T16:31:40,A00001188,C00001432,Call,Offered,Center1,Deposit_Call_1
2017-09-30T12:50:42,A00001188,C00001432,Call,Offered,Center3,HomeLoan_Call_1
2017-09-30T12:53:42,A00001188,C00001432,Call,Considering,Center3,HomeLoan_Call_1
2013-09-30T15:03:06,A00001189,C00001434,Call,Offered,Center4,HomeLoan_Call_1
2015-07-07T16:43:44,A00001189,C00001434,Call,Offered,Center2,Credit_Call_1
2015-09-07T10:33:13,A00001189,C00001434,Call,Offered,Center3,HomeLoan_Call_2
2017-02-07T09:58:46,A00001189,C00001434,Call,Offered,Center1,Credit_Call_2
2017-12-31T09:33:34,A00001189,C00001434,Call,Offered,Center1,Credit_Call_1
2015-09-07T10:40:13,A00001189,C00001434,Call,Considering,Center3,HomeLoan_Call_2
2017-07-06T10:45:54,A00001190,C00001435,Call,Offered,Center2,Credit_Call_2
2018-09-30T14:35:60,A00001190,C00001435,Call,Offered,Center4,HomeLoan_Call_1
2018-10-14T14:46:14,A00001190,C00001435,Call,Offered,Center2,HomeLoan_Call_2
2017-02-28T15:28:46,A00001192,C00001438,Call,Offered,Center1,Investing_Call_2
2015-02-02T14:58:03,A00001193,C00001439,Call,Offered,Center4,AutoLoan_Call_2
2015-02-08T16:40:55,A00001193,C00001439,Call,Offered,Center4,AutoLoan_Call_1
2015-09-06T11:15:28,A00001193,C00001439,Call,Offered,Center2,Credit_Call_2
2018-04-06T13:26:32,A00001193,C00001439,Call,Offered,Center2,Credit_Call_2
2014-06-14T08:60:03,A00001194,C00001440,Call,Offered,Center1,AutoLoan_Call_2
2014-09-12T15:02:07,A00001194,C00001440,Call,Offered,Center2,Deposit_Call_1
2015-09-12T15:52:17,A00001194,C00001440,Call,Offered,Center1,Credit_Call_1
2015-11-06T08:05:59,A00001194,C00001440,Call,Offered,Center4,HomeLoan_Call_1
2016-09-01T14:00:22,A00001194,C00001440,Call,Offered,Center2,Deposit_Call_1
2017-02-12T16:41:08,A00001194,C00001440,Call,Offered,Center2,AutoLoan_Call_2
2018-08-12T14:05:16,A00001194,C00001440,Call,Offered,Center4,HomeLoan_Call_1
2017-12-05T14:13:58,A00001195,C00001442,Call,Offered,Center3,HomeLoan_Call_1
2017-12-20T15:58:20,A00001195,C00001442,Call,Offered,Center2,Deposit_Call_2
2016-08-31T12:46:41,A00001197,C00001445,Call,Lead,Center3,AutoLoan_Call_1
2014-08-03T09:05:53,A00001197,C00001445,Call,Offered,Center1,Credit_Call_1
2015-01-10T14:36:34,A00001197,C00001445,Call,Offered,Center1,HomeLoan_Call_2
2016-08-22T15:51:43,A00001197,C00001445,Call,Offered,Center2,HomeLoan_Call_2
2016-08-31T12:42:41,A00001197,C00001445,Call,Offered,Center3,AutoLoan_Call_1
2017-03-12T12:48:46,A00001197,C00001445,Call,Offered,Center4,Credit_Call_1
2017-05-19T10:21:49,A00001197,C00001445,Call,Offered,Center4,Credit_Call_1
2017-06-12T13:54:03,A00001197,C00001445,Call,Offered,Center2,Deposit_Call_2
2014-08-03T09:12:53,A00001197,C00001445,Call,Considering,Center1,Credit_Call_1
2016-08-31T12:44:41,A00001197,C00001445,Call,Considering,Center3,AutoLoan_Call_1
2017-10-31T09:39:43,A00001198,C00001446,Call,Lead,Center2,HomeLoan_Call_2
2017-09-30T08:15:21,A00001198,C00001447,Call,Offered,Center1,HomeLoan_Call_2
2017-10-31T09:27:43,A00001198,C00001447,Call,Offered,Center2,HomeLoan_Call_2
2018-03-31T11:32:22,A00001198,C00001447,Call,Offered,Center2,Credit_Call_1
2018-10-12T10:57:41,A00001198,C00001447,Call,Offered,Center2,Credit_Call_1
2017-10-31T09:37:43,A00001198,C00001447,Call,Considering,Center2,HomeLoan_Call_2
2018-03-31T11:39:22,A00001198,C00001447,Call,Considering,Center2,Credit_Call_1
2018-12-31T10:56:31,A00001199,C00001448,Call,Lead,Center2,Deposit_Call_2
2017-08-22T16:35:15,A00001199,C00001448,Call,Offered,Center2,Credit_Call_1
2017-11-30T14:24:21,A00001199,C00001448,Call,Offered,Center3,Credit_Call_1
2018-03-31T12:17:07,A00001199,C00001448,Call,Offered,Center3,Credit_Call_2
2018-12-31T10:47:31,A00001199,C00001448,Call,Offered,Center2,Deposit_Call_2
2018-03-31T12:19:07,A00001199,C00001448,Call,Considering,Center3,Credit_Call_2
2018-12-31T10:53:31,A00001199,C00001448,Call,Considering,Center2,Deposit_Call_2
2014-09-29T08:41:47,A00001200,C00001449,Call,Lead,Center3,HomeLoan_Call_2
2016-09-19T08:30:36,A00001200,C00001449,Call,Lead,Center2,HomeLoan_Call_1
2017-09-30T10:47:05,A00001200,C00001449,Call,Lead,Center3,Deposit_Call_2
2013-07-08T15:10:14,A00001200,C00001449,Call,Offered,Center2,HomeLoan_Call_1
2014-07-28T14:14:19,A00001200,C00001449,Call,Offered,Center2,HomeLoan_Call_2
2014-09-29T08:29:47,A00001200,C00001449,Call,Offered,Center3,HomeLoan_Call_2
2015-05-27T12:36:57,A00001200,C00001449,Call,Offered,Center1,Credit_Call_2
2015-07-12T14:17:57,A00001200,C00001449,Call,Offered,Center4,HomeLoan_Call_1
2016-04-07T11:45:12,A00001200,C00001449,Call,Offered,Center1,Deposit_Call_2
2016-05-31T15:50:00,A00001200,C00001449,Call,Offered,Center2,Deposit_Call_2
2016-09-19T08:14:36,A00001200,C00001449,Call,Offered,Center2,HomeLoan_Call_1
2017-09-30T10:38:05,A00001200,C00001449,Call,Offered,Center3,Deposit_Call_2
2017-12-11T09:30:22,A00001200,C00001449,Call,Offered,Center1,HomeLoan_Call_1
2018-05-31T14:26:55,A00001200,C00001449,Call,Offered,Center2,HomeLoan_Call_1
2018-12-11T14:05:12,A00001200,C00001449,Call,Offered,Center4,AutoLoan_Call_1
2014-09-29T08:36:47,A00001200,C00001449,Call,Considering,Center3,HomeLoan_Call_2
2016-09-19T08:24:36,A00001200,C00001449,Call,Considering,Center2,HomeLoan_Call_1
2017-09-30T10:42:05,A00001200,C00001449,Call,Considering,Center3,Deposit_Call_2
2016-01-23T12:46:60,A00001201,C00001450,Call,Lead,Center2,AutoLoan_Call_1
2017-03-08T11:20:58,A00001201,C00001450,Call,Lead,Center2,Credit_Call_2
2014-04-11T13:39:38,A00001201,C00001450,Call,Offered,Center2,HomeLoan_Call_1
2014-05-31T15:00:38,A00001201,C00001450,Call,Offered,Center2,Investing_Call_1
2014-09-08T08:56:16,A00001201,C00001450,Call,Offered,Center1,Credit_Call_2
2015-05-31T16:56:14,A00001201,C00001450,Call,Offered,Center1,Deposit_Call_1
2015-09-11T14:48:16,A00001201,C00001450,Call,Offered,Center1,HomeLoan_Call_2
2015-12-31T15:24:21,A00001201,C00001450,Call,Offered,Center2,Deposit_Call_2
2016-01-23T12:36:60,A00001201,C00001450,Call,Offered,Center2,AutoLoan_Call_1
2017-03-08T11:05:58,A00001201,C00001450,Call,Offered,Center2,Credit_Call_2
2017-05-11T15:37:48,A00001201,C00001450,Call,Offered,Center1,HomeLoan_Call_1
2017-06-11T10:60:38,A00001201,C00001450,Call,Offered,Center2,Investing_Call_1
2017-06-14T10:04:36,A00001201,C00001450,Call,Offered,Center1,HomeLoan_Call_1
2018-05-28T13:05:07,A00001201,C00001450,Call,Offered,Center2,HomeLoan_Call_1
2016-01-23T12:43:60,A00001201,C00001450,Call,Considering,Center2,AutoLoan_Call_1
2017-03-08T11:14:58,A00001201,C00001450,Call,Considering,Center2,Credit_Call_2
2015-09-11T13:10:29,A00001203,C00001452,Call,Offered,Center3,AutoLoan_Call_2
2016-05-08T14:08:43,A00001203,C00001452,Call,Offered,Center3,HomeLoan_Call_1
2017-05-13T14:03:10,A00001203,C00001452,Call,Offered,Center3,HomeLoan_Call_2
2018-03-31T11:02:48,A00001203,C00001452,Call,Offered,Center4,Credit_Call_2
2018-11-13T11:59:25,A00001203,C00001452,Call,Offered,Center3,HomeLoan_Call_1
2014-05-05T11:55:00,A00001204,C00001453,Call,Offered,Center3,Credit_Call_1
2014-11-30T13:21:39,A00001204,C00001453,Call,Offered,Center1,Credit_Call_2
2015-03-31T14:56:12,A00001204,C00001453,Call,Offered,Center1,Credit_Call_2
2016-07-31T16:21:05,A00001204,C00001453,Call,Offered,Center4,Credit_Call_1
2017-04-05T15:10:38,A00001204,C00001453,Call,Offered,Center2,Credit_Call_1
2017-09-30T09:29:05,A00001204,C00001453,Call,Offered,Center2,Deposit_Call_1
2018-03-05T10:47:43,A00001204,C00001453,Call,Offered,Center3,HomeLoan_Call_1
2018-08-05T16:55:45,A00001204,C00001453,Call,Offered,Center2,Investing_Call_2
2015-07-07T11:43:44,A00001205,C00001454,Call,Lead,Center2,HomeLoan_Call_2
2015-07-07T11:31:44,A00001205,C00001455,Call,Offered,Center2,HomeLoan_Call_2
2018-09-30T14:12:55,A00001205,C00001455,Call,Offered,Center3,Deposit_Call_1
2015-07-07T11:39:44,A00001205,C00001455,Call,Considering,Center2,HomeLoan_Call_2
2017-05-10T11:47:37,A00001206,C00001457,Call,Offered,Center4,Credit_Call_1
2018-04-10T15:00:47,A00001206,C00001457,Call,Offered,Center5,AutoLoan_Call_2
2018-09-10T13:30:29,A00001206,C00001457,Call,Offered,Center3,Credit_Call_1
2015-07-28T09:24:31,A00001207,C00001458,Call,Lead,Center2,HomeLoan_Call_2
2013-06-09T11:27:56,A00001207,C00001458,Call,Offered,Center1,HomeLoan_Call_1
2015-07-28T09:18:31,A00001207,C00001458,Call,Offered,Center2,HomeLoan_Call_2
2016-04-09T13:06:19,A00001207,C00001458,Call,Offered,Center3,Deposit_Call_1
2017-06-13T10:28:27,A00001207,C00001458,Call,Offered,Center3,Investing_Call_2
2018-03-31T08:09:57,A00001207,C00001458,Call,Offered,Center2,AutoLoan_Call_1
2018-06-09T11:33:31,A00001207,C00001458,Call,Offered,Center2,HomeLoan_Call_2
2018-10-10T13:56:54,A00001207,C00001458,Call,Offered,Center1,AutoLoan_Call_1
2015-07-28T09:22:31,A00001207,C00001458,Call,Considering,Center2,HomeLoan_Call_2
2017-06-13T10:37:27,A00001207,C00001458,Call,Considering,Center3,Investing_Call_2
2018-03-31T08:19:57,A00001207,C00001458,Call,Considering,Center2,AutoLoan_Call_1
2018-06-09T11:43:31,A00001207,C00001458,Call,Considering,Center2,HomeLoan_Call_2
2018-05-13T08:58:46,A00001208,C00001459,Call,Lead,Center3,HomeLoan_Call_1
2018-10-05T12:35:51,A00001208,C00001459,Call,Lead,Center4,Credit_Call_2
2018-05-13T08:48:46,A00001208,C00001459,Call,Offered,Center3,HomeLoan_Call_1
2018-09-30T08:03:00,A00001208,C00001459,Call,Offered,Center2,HomeLoan_Call_1
2018-10-05T12:22:51,A00001208,C00001459,Call,Offered,Center4,Credit_Call_2
2018-05-13T08:54:46,A00001208,C00001459,Call,Considering,Center3,HomeLoan_Call_1
2018-10-05T12:32:51,A00001208,C00001459,Call,Considering,Center4,Credit_Call_2
2018-07-20T08:55:47,A00001209,C00001460,Call,Lead,Center3,HomeLoan_Call_2
2018-07-14T09:57:21,A00001209,C00001460,Call,Offered,Center3,HomeLoan_Call_2
2018-07-20T08:48:47,A00001209,C00001460,Call,Offered,Center3,HomeLoan_Call_2
2018-12-10T15:19:40,A00001209,C00001460,Call,Offered,Center3,AutoLoan_Call_1
2018-07-20T08:51:47,A00001209,C00001460,Call,Considering,Center3,HomeLoan_Call_2
2017-09-30T09:60:50,A00001210,C00001461,Call,Offered,Center1,Credit_Call_2
2018-10-31T09:08:39,A00001210,C00001461,Call,Offered,Center2,Deposit_Call_1
2017-07-31T11:45:40,A00001211,C00001462,Call,Offered,Center3,AutoLoan_Call_1
2017-10-03T12:56:05,A00001211,C00001462,Call,Offered,Center3,Credit_Call_1
2018-07-05T15:29:56,A00001211,C00001462,Call,Offered,Center2,AutoLoan_Call_1
2016-07-23T08:08:52,A00001212,C00001463,Call,Offered,Center1,Credit_Call_1
2017-06-10T16:11:57,A00001212,C00001463,Call,Offered,Center3,Credit_Call_2
2018-03-05T13:47:14,A00001212,C00001463,Call,Offered,Center3,Deposit_Call_1
2018-06-05T16:44:13,A00001212,C00001463,Call,Offered,Center2,AutoLoan_Call_1
2018-11-30T08:54:21,A00001213,C00001464,Call,Lead,Center2,AutoLoan_Call_1
2016-10-14T11:16:44,A00001213,C00001465,Call,Offered,Center1,AutoLoan_Call_2
2017-12-31T16:53:39,A00001213,C00001465,Call,Offered,Center3,Credit_Call_2
2018-11-30T08:49:21,A00001213,C00001465,Call,Offered,Center2,AutoLoan_Call_1
2018-11-30T08:52:21,A00001213,C00001465,Call,Considering,Center2,AutoLoan_Call_1
2017-06-22T08:49:39,A00001214,C00001466,Call,Lead,Center4,AutoLoan_Call_1
2017-04-19T13:30:26,A00001214,C00001466,Call,Offered,Center3,Credit_Call_1
2017-05-19T13:38:38,A00001214,C00001466,Call,Offered,Center2,HomeLoan_Call_1
2017-06-22T08:40:39,A00001214,C00001466,Call,Offered,Center4,AutoLoan_Call_1
2017-07-31T14:10:40,A00001214,C00001466,Call,Offered,Center4,Credit_Call_2
2017-10-31T11:42:45,A00001214,C00001466,Call,Offered,Center2,Credit_Call_2
2018-06-13T16:21:33,A00001214,C00001466,Call,Offered,Center1,HomeLoan_Call_1
2017-06-22T08:47:39,A00001214,C00001466,Call,Considering,Center4,AutoLoan_Call_1
2017-05-31T08:11:03,A00001215,C00001467,Call,Offered,Center2,AutoLoan_Call_2
2018-07-09T15:01:12,A00001215,C00001467,Call,Offered,Center2,AutoLoan_Call_2
2018-01-02T09:14:41,A00001216,C00001468,Call,Offered,Center3,AutoLoan_Call_1
2018-02-28T15:16:50,A00001216,C00001468,Call,Offered,Center2,Credit_Call_1
2018-04-20T13:54:53,A00001216,C00001468,Call,Offered,Center5,Credit_Call_1
2014-01-06T11:49:44,A00001217,C00001469,Call,Offered,Center2,HomeLoan_Call_1
2014-12-07T11:32:55,A00001217,C00001469,Call,Offered,Center3,HomeLoan_Call_2
2015-02-10T15:23:21,A00001217,C00001469,Call,Offered,Center2,Deposit_Call_1
2015-11-10T15:42:33,A00001217,C00001469,Call,Offered,Center3,Deposit_Call_1
2015-11-30T14:41:51,A00001217,C00001469,Call,Offered,Center2,Credit_Call_2
2017-10-10T08:60:41,A00001217,C00001469,Call,Offered,Center2,Credit_Call_1
2014-01-06T11:54:44,A00001217,C00001469,Call,Considering,Center2,HomeLoan_Call_1
2017-10-14T12:56:32,A00001218,C00001471,Call,Offered,Center1,HomeLoan_Call_2
2018-02-28T13:40:49,A00001218,C00001471,Call,Offered,Center4,Deposit_Call_1
2017-01-30T10:31:07,A00001219,C00001472,Call,Offered,Center2,Credit_Call_2
2017-08-08T14:18:50,A00001219,C00001472,Call,Offered,Center5,Credit_Call_2
2017-09-08T12:44:43,A00001219,C00001472,Call,Offered,Center2,Deposit_Call_2
2017-11-30T11:16:11,A00001219,C00001472,Call,Offered,Center2,AutoLoan_Call_1
2018-06-30T15:51:44,A00001219,C00001472,Call,Offered,Center2,Credit_Call_2
2018-11-30T14:50:28,A00001219,C00001472,Call,Offered,Center2,Deposit_Call_1
2017-09-08T12:46:43,A00001219,C00001472,Call,Considering,Center2,Deposit_Call_2
2016-01-07T08:44:26,A00001220,C00001473,Call,Offered,Center2,HomeLoan_Call_2
2016-01-08T09:03:25,A00001220,C00001473,Call,Offered,Center4,HomeLoan_Call_1
2016-03-31T11:11:59,A00001220,C00001473,Call,Offered,Center1,Credit_Call_1
2017-08-08T13:46:27,A00001220,C00001473,Call,Offered,Center4,HomeLoan_Call_1
2018-01-03T15:57:14,A00001220,C00001473,Call,Offered,Center4,HomeLoan_Call_1
2018-01-07T08:45:01,A00001220,C00001473,Call,Offered,Center3,HomeLoan_Call_1
2018-12-27T11:50:40,A00001220,C00001473,Call,Offered,Center3,Credit_Call_1
2017-09-30T10:38:13,A00001221,C00001474,Call,Offered,Center2,HomeLoan_Call_1
2016-03-12T10:53:55,A00001222,C00001475,Call,Lead,Center2,HomeLoan_Call_2
2016-03-12T10:42:55,A00001222,C00001475,Call,Offered,Center2,HomeLoan_Call_2
2016-06-30T14:43:19,A00001222,C00001475,Call,Offered,Center2,Deposit_Call_1
2016-12-12T15:05:44,A00001222,C00001475,Call,Offered,Center2,Credit_Call_1
2017-01-31T16:38:04,A00001222,C00001475,Call,Offered,Center1,Credit_Call_1
2017-02-28T10:23:60,A00001222,C00001475,Call,Offered,Center2,HomeLoan_Call_1
2017-05-31T13:39:29,A00001222,C00001475,Call,Offered,Center3,Deposit_Call_2
2018-09-12T14:52:19,A00001222,C00001475,Call,Offered,Center3,AutoLoan_Call_1
2016-03-12T10:50:55,A00001222,C00001475,Call,Considering,Center2,HomeLoan_Call_2
2017-08-31T11:53:12,A00001223,C00001476,Call,Lead,Center4,Credit_Call_2
2017-06-08T12:25:18,A00001223,C00001476,Call,Offered,Center3,HomeLoan_Call_1
2017-06-09T12:51:29,A00001223,C00001476,Call,Offered,Center1,Credit_Call_2
2017-08-31T11:49:12,A00001223,C00001476,Call,Offered,Center4,Credit_Call_2
2017-10-31T15:02:44,A00001223,C00001476,Call,Offered,Center3,Deposit_Call_2
2017-08-31T11:51:12,A00001223,C00001476,Call,Considering,Center4,Credit_Call_2
2016-01-05T12:16:57,A00001225,C00001478,Call,Lead,Center3,Credit_Call_1
2015-03-05T14:00:11,A00001225,C00001478,Call,Offered,Center1,HomeLoan_Call_2
2015-06-05T10:44:30,A00001225,C00001478,Call,Offered,Center1,HomeLoan_Call_2
2016-01-05T12:03:57,A00001225,C00001478,Call,Offered,Center3,Credit_Call_1
2016-01-07T15:59:52,A00001225,C00001478,Call,Offered,Center2,HomeLoan_Call_2
2017-06-09T16:22:50,A00001225,C00001478,Call,Offered,Center3,HomeLoan_Call_1
2017-09-05T13:24:19,A00001225,C00001478,Call,Offered,Center1,HomeLoan_Call_1
2017-11-23T15:42:02,A00001225,C00001478,Call,Offered,Center1,Investing_Call_1
2018-01-05T11:48:43,A00001225,C00001478,Call,Offered,Center5,Credit_Call_2
2018-02-28T13:38:36,A00001225,C00001478,Call,Offered,Center3,Credit_Call_2
2018-05-31T11:45:38,A00001225,C00001478,Call,Offered,Center2,HomeLoan_Call_2
2016-01-05T12:11:57,A00001225,C00001478,Call,Considering,Center3,Credit_Call_1
2018-05-31T11:51:38,A00001225,C00001478,Call,Considering,Center2,HomeLoan_Call_2
2017-03-31T08:18:49,A00001226,C00001479,Call,Offered,Center2,HomeLoan_Call_2
2017-07-05T15:22:26,A00001226,C00001479,Call,Offered,Center2,AutoLoan_Call_1
2018-04-30T16:58:22,A00001226,C00001479,Call,Offered,Center3,HomeLoan_Call_2
2018-08-31T10:16:14,A00001226,C00001479,Call,Offered,Center3,HomeLoan_Call_2
2018-11-30T08:50:44,A00001226,C00001479,Call,Offered,Center3,AutoLoan_Call_1
2017-03-31T08:25:49,A00001226,C00001479,Call,Considering,Center2,HomeLoan_Call_2
2016-06-10T13:25:50,A00001227,C00001480,Call,Offered,Center4,AutoLoan_Call_1
2016-07-13T11:30:55,A00001227,C00001480,Call,Offered,Center3,HomeLoan_Call_2
2016-07-31T11:44:10,A00001227,C00001480,Call,Offered,Center1,HomeLoan_Call_1
2016-09-09T14:52:20,A00001227,C00001480,Call,Offered,Center2,AutoLoan_Call_1
2016-11-08T08:51:08,A00001227,C00001480,Call,Offered,Center2,Investing_Call_2
2016-11-10T16:07:43,A00001227,C00001480,Call,Offered,Center2,HomeLoan_Call_1
2017-12-31T09:58:00,A00001227,C00001480,Call,Offered,Center1,Credit_Call_2
2018-01-02T10:24:55,A00001227,C00001480,Call,Offered,Center2,HomeLoan_Call_1
2018-08-31T14:18:43,A00001227,C00001480,Call,Offered,Center2,HomeLoan_Call_1
2016-01-31T15:58:12,A00001228,C00001481,Call,Offered,Center2,HomeLoan_Call_1
2016-04-13T13:06:56,A00001228,C00001481,Call,Offered,Center4,Credit_Call_1
2017-08-31T10:21:41,A00001228,C00001481,Call,Offered,Center2,HomeLoan_Call_2
2018-02-28T14:03:26,A00001228,C00001481,Call,Offered,Center2,Deposit_Call_1
2018-05-31T09:38:01,A00001228,C00001481,Call,Offered,Center3,HomeLoan_Call_1
2018-05-31T10:41:05,A00001228,C00001481,Call,Offered,Center3,AutoLoan_Call_2
2017-08-31T10:24:41,A00001228,C00001481,Call,Considering,Center2,HomeLoan_Call_2
2018-10-03T11:12:41,A00001230,C00001483,Call,Lead,Center4,HomeLoan_Call_2
2018-10-03T11:05:41,A00001230,C00001484,Call,Offered,Center4,HomeLoan_Call_2
2018-10-03T11:08:41,A00001230,C00001484,Call,Considering,Center4,HomeLoan_Call_2
2014-02-28T15:16:14,A00001231,C00001486,Call,Offered,Center2,Credit_Call_1
2015-06-12T14:33:43,A00001231,C00001486,Call,Offered,Center2,HomeLoan_Call_1
2016-03-31T13:45:10,A00001231,C00001486,Call,Offered,Center3,AutoLoan_Call_1
2017-06-11T09:54:50,A00001231,C00001486,Call,Offered,Center1,Credit_Call_1
2017-08-31T13:40:29,A00001231,C00001486,Call,Offered,Center2,Credit_Call_2
2017-11-11T10:59:48,A00001231,C00001486,Call,Offered,Center2,Deposit_Call_2
2018-02-28T13:48:23,A00001232,C00001487,Call,Offered,Center1,Deposit_Call_2
2016-06-30T11:12:19,A00001233,C00001488,Call,Offered,Center2,HomeLoan_Call_2
2016-12-31T13:54:44,A00001233,C00001488,Call,Offered,Center4,Credit_Call_2
2018-01-14T08:40:13,A00001233,C00001488,Call,Offered,Center2,Credit_Call_1
2018-08-14T11:34:42,A00001233,C00001488,Call,Offered,Center3,Credit_Call_1
2018-12-10T09:43:36,A00001233,C00001488,Call,Offered,Center3,HomeLoan_Call_2
2016-06-30T11:16:19,A00001233,C00001488,Call,Considering,Center2,HomeLoan_Call_2
2014-01-17T11:35:15,A00001234,C00001489,Call,Lead,Center3,Deposit_Call_1
2014-01-13T10:03:24,A00001234,C00001489,Call,Offered,Center2,AutoLoan_Call_1
2014-01-17T11:26:15,A00001234,C00001489,Call,Offered,Center3,Deposit_Call_1
2014-01-27T15:09:03,A00001234,C00001489,Call,Offered,Center3,Credit_Call_2
2014-08-13T14:52:40,A00001234,C00001489,Call,Offered,Center1,AutoLoan_Call_2
2015-01-26T08:01:15,A00001234,C00001489,Call,Offered,Center3,HomeLoan_Call_1
2016-08-14T16:10:32,A00001234,C00001489,Call,Offered,Center1,HomeLoan_Call_2
2016-08-28T12:47:09,A00001234,C00001489,Call,Offered,Center2,AutoLoan_Call_1
2016-08-31T16:14:12,A00001234,C00001489,Call,Offered,Center3,HomeLoan_Call_1
2018-09-13T11:44:33,A00001234,C00001489,Call,Offered,Center1,Deposit_Call_1
2014-01-17T11:33:15,A00001234,C00001489,Call,Considering,Center3,Deposit_Call_1
2014-07-12T12:49:45,A00001235,C00001490,Call,Offered,Center2,Credit_Call_1
2015-05-12T09:08:39,A00001235,C00001490,Call,Offered,Center3,AutoLoan_Call_1
2016-05-12T12:22:37,A00001235,C00001490,Call,Offered,Center3,Deposit_Call_1
2016-09-05T13:16:15,A00001235,C00001490,Call,Offered,Center1,Deposit_Call_1
2016-11-12T08:36:36,A00001235,C00001490,Call,Offered,Center3,Credit_Call_1
2017-01-05T12:47:53,A00001235,C00001490,Call,Offered,Center1,Credit_Call_2
2018-04-05T12:28:56,A00001235,C00001490,Call,Offered,Center5,HomeLoan_Call_2
2018-07-31T14:52:08,A00001235,C00001490,Call,Offered,Center4,AutoLoan_Call_1
2018-09-05T16:48:44,A00001235,C00001490,Call,Offered,Center3,HomeLoan_Call_1
2018-10-12T12:40:24,A00001235,C00001490,Call,Offered,Center3,HomeLoan_Call_1
2014-07-12T12:59:45,A00001235,C00001490,Call,Considering,Center2,Credit_Call_1
2015-05-12T09:15:39,A00001235,C00001490,Call,Considering,Center3,AutoLoan_Call_1
2016-11-12T08:43:36,A00001235,C00001490,Call,Considering,Center3,Credit_Call_1
2017-01-05T12:53:53,A00001235,C00001490,Call,Considering,Center1,Credit_Call_2
2018-04-05T12:32:56,A00001235,C00001490,Call,Considering,Center5,HomeLoan_Call_2
2013-05-31T09:22:42,A00001236,C00001491,Call,Offered,Center2,HomeLoan_Call_2
2014-01-03T11:29:02,A00001236,C00001491,Call,Offered,Center3,Credit_Call_2
2016-06-18T10:08:46,A00001236,C00001491,Call,Offered,Center3,HomeLoan_Call_2
2017-03-16T11:18:25,A00001236,C00001491,Call,Offered,Center2,Credit_Call_2
2018-05-31T15:36:19,A00001236,C00001491,Call,Offered,Center2,Deposit_Call_1
2018-06-18T14:21:33,A00001236,C00001491,Call,Offered,Center3,Credit_Call_2
2018-07-31T10:08:26,A00001237,C00001492,Call,Lead,Center3,Deposit_Call_2
2015-02-18T13:37:42,A00001237,C00001492,Call,Offered,Center3,HomeLoan_Call_2
2016-12-31T08:28:10,A00001237,C00001492,Call,Offered,Center1,HomeLoan_Call_2
2018-03-22T14:20:08,A00001237,C00001492,Call,Offered,Center2,HomeLoan_Call_2
2018-07-31T10:02:26,A00001237,C00001492,Call,Offered,Center3,Deposit_Call_2
2018-07-31T10:05:26,A00001237,C00001492,Call,Considering,Center3,Deposit_Call_2
2016-11-07T10:12:29,A00001238,C00001494,Call,Offered,Center2,Credit_Call_1
